# Hello! welcome to your data! Overload height: 1e+08. RT flexibility: 0.4. Ion ratio flexibility: 0.3. Blank can be this fraction of a sample: 0.3. S/N threshold: 4. Minimum peak height: 1000. Processed on: 2017-04-13 15:54:59,,,,,,,,,,,
,Replicate.Name,Compound.Name,Retention.Time,Notes,Area,Area.BlkSub,Height,IR,S.N,BlkRatio,rawArea
1786,170410_Poo_April10AqExtractsHalf_1,PQS,2.085,Bad IRcomparable to blk,NA,-3151856,31577,4.718844119,10.95894176,55.36952959,57971
1787,170410_Poo_April10AqExtractsHalf_2,PQS,2.18,No second trace,NA,NA,NA,NA,NA,NA,NA
1788,170410_Poo_April10AqExtractsHalf_3,PQS,2.165,Bad IRcomparable to blk,NA,-3188087,9097,2.854516807,9.31675593,147.6461362,21740
1789,170410_Smp_32ppt-1C_A,PQS,2.17,No second trace,NA,NA,NA,NA,NA,NA,NA
1790,170410_Smp_32ppt-1C_B,PQS,2.19,No second tracecomparable to blk,NA,-3085713,24305,NA,31.15403304,25.86192533,124114
1791,170410_Smp_32ppt-1C_C,PQS,2.19,No second tracecomparable to blk,NA,-3165032,13874,NA,12.46238485,71.65592142,44795
1792,170410_Smp_32ppt4C_A,PQS,2.135,Bad IRcomparable to blk,NA,-3036964,33127,2.449455875,6.398931851,18.56861792,172863
1793,170410_Smp_32ppt4C_B,PQS,2.165,comparable to blk,NA,-2901666,40191,2.014782609,126.6774062,10.41607147,308161
1794,170410_Smp_32ppt4C_C,PQS,2.11,No second tracecomparable to blk,NA,-2975743,30376,NA,4.670811836,13.71228704,234084
1795,170410_Smp_40ppt-1C_A,PQS,2.1,comparable to blk,NA,-3095292,26354,1.276838866,11.60312905,28.02485703,114535
1796,170410_Smp_40ppt-1C_B,PQS,2.16,comparable to blk,NA,-3126074,24779,2.052417477,6.878641117,38.3249197,83753
1797,170410_Smp_40ppt-1C_C,PQS,2.16,No second trace,NA,NA,NA,NA,NA,NA,NA
1798,170410_Smp_40ppt4C_A,PQS,2.11,Bad IRcomparable to blk,NA,-2990142,38881,3.382006558,4.496053344,14.61104308,219685
1799,170410_Smp_40ppt4C_B,PQS,2.15,comparable to blk,NA,-2928354,38154,2.177083897,Inf,11.40367637,281473
1800,170410_Smp_40ppt4C_C,PQS,2.28,comparable to blk,NA,-3086362,22625,2.30156215,4.411200752,25.99786984,123465
1801,170410_Poo_April10AqExtractsFull_1,FAD,7.7,,763617,13417,655,0.820509822,Inf,0.043964657,14034
1802,170410_Poo_April10AqExtractsFull_2,FAD,7.77,,559101,20654,973,1.144094234,248.3372093,0.029006629,21271
1803,170410_Poo_April10AqExtractsFull_3,FAD,7.665,,826850,18942,802,0.931735899,Inf,0.03154558,19559
1804,170410_Poo_April10AqExtractsHalf_1,FAD,7.645,,485678,13697,662,0.894233773,Inf,0.043104653,14314
1805,170410_Poo_April10AqExtractsHalf_2,FAD,7.75,,417118,6598,387,0.62096566,Inf,0.085516286,7215
1806,170410_Poo_April10AqExtractsHalf_3,FAD,7.795,,518685,14141,680,1.011237495,Inf,0.041807833,14758
1807,170410_Smp_32ppt-1C_A,FAD,7.625,,831070,12163,687,0.990467333,Inf,0.04827856,12780
1808,170410_Smp_32ppt-1C_B,FAD,7.62,,680017,2854,584,0.889543824,Inf,0.177758571,3471
1809,170410_Smp_32ppt-1C_C,FAD,7.705,,802133,10186,891,1.00231954,65.30357143,0.057113765,10803
1810,170410_Smp_32ppt4C_A,FAD,7.81,,480084,15799,747,1.129878175,Inf,0.037585283,16416
1811,170410_Smp_32ppt4C_B,FAD,7.785,,776926,15106,1134,1.015304146,Inf,0.039241875,15723
1812,170410_Smp_32ppt4C_C,FAD,7.76,,773138,24604,1552,1.116912449,Inf,0.024463741,25221
1813,170410_Smp_40ppt-1C_A,FAD,7.655,,1103889,7084,624,0.568465343,2.231962886,0.080119465,7701
1814,170410_Smp_40ppt-1C_B,FAD,7.645,,760717,8558,576,0.57383201,Inf,0.067247956,9175
1815,170410_Smp_40ppt-1C_C,FAD,7.705,,863309,14085,1154,1.379951192,Inf,0.041967079,14702
1816,170410_Smp_40ppt4C_A,FAD,7.81,,685569,21878,1313,0.830809573,Inf,0.027428317,22495
1817,170410_Smp_40ppt4C_B,FAD,7.785,,723866,27310,1526,1.598477477,Inf,0.022093315,27927
1818,170410_Smp_40ppt4C_C,FAD,7.75,,482587,20194,1093,1.237939444,Inf,0.029647782,20811
1819,170410_Poo_April10AqExtractsFull_1,glycerol 3 phosphate,12.67,Bad IR,NA,564713,75937,3.704374923,11.5906066,0.18237758,690677
1820,170410_Poo_April10AqExtractsFull_2,glycerol 3 phosphate,12.79,No second tracecomparable to blk,NA,65260,18702,NA,83.56649396,0.658724846,191224
1821,170410_Poo_April10AqExtractsFull_3,glycerol 3 phosphate,12.58,Bad IRcomparable to blkbad S/N,NA,66872,50148,1.130505643,2.964807173,0.653218279,192836
1822,170410_Poo_April10AqExtractsHalf_1,glycerol 3 phosphate,12.34,Bad IRcomparable to blkbad S/N,NA,7811,37862,0.209080608,1.371382646,0.941610914,133775
1823,170410_Poo_April10AqExtractsHalf_2,glycerol 3 phosphate,12.8,No second trace,NA,NA,NA,NA,NA,NA,NA
1824,170410_Poo_April10AqExtractsHalf_3,glycerol 3 phosphate,12.87,No second trace,NA,NA,NA,NA,NA,NA,NA
1825,170410_Smp_32ppt-1C_A,glycerol 3 phosphate,NA,Bad RTNo second trace,NA,NA,NA,NA,NA,NA,NA
1826,170410_Smp_32ppt-1C_B,glycerol 3 phosphate,12.59,No second trace,NA,NA,NA,NA,NA,NA,NA
1827,170410_Smp_32ppt-1C_C,glycerol 3 phosphate,12.96,No second trace,NA,NA,NA,NA,NA,NA,NA
1828,170410_Smp_32ppt4C_A,glycerol 3 phosphate,NA,Bad RTNo second trace,NA,NA,NA,NA,NA,NA,NA
1829,170410_Smp_32ppt4C_B,glycerol 3 phosphate,12.77,No second trace,NA,NA,NA,NA,NA,NA,NA
1830,170410_Smp_32ppt4C_C,glycerol 3 phosphate,12.515,Bad IR,NA,663145,76634,2.056438709,286.7020275,0.159628138,789109
1831,170410_Smp_40ppt-1C_A,glycerol 3 phosphate,12.645,Bad IR,NA,624494,54478,3.939412073,21.14976909,0.1678495,750458
1832,170410_Smp_40ppt-1C_B,glycerol 3 phosphate,NA,Bad RTNo second trace,NA,NA,NA,NA,NA,NA,NA
1833,170410_Smp_40ppt-1C_C,glycerol 3 phosphate,NA,Bad RTBad IR,NA,-38135,7731,0.336372967,5.175969951,1.434195994,87829
1834,170410_Smp_40ppt4C_A,glycerol 3 phosphate,NA,Bad RTNo second trace,NA,NA,NA,NA,NA,NA,NA
1835,170410_Smp_40ppt4C_B,glycerol 3 phosphate,12.94,No second tracecomparable to blk,NA,-61253,7210,NA,56.88169257,1.946562408,64711
1836,170410_Smp_40ppt4C_C,glycerol 3 phosphate,12.765,Bad IRcomparable to blkbad S/N,NA,8403,19590,0.467072675,2.762375069,0.937462323,134367
1837,170410_Poo_April10AqExtractsFull_1,NAD,10.14,,2405126,121769,5429,0.951878394,176.5325779,0.017405548,123926
1838,170410_Poo_April10AqExtractsFull_2,NAD,10.225,,1799572,118409,6733,0.883351528,64.22286314,0.017890616,120566
1839,170410_Poo_April10AqExtractsFull_3,NAD,10.155,,2421643,129088,6975,0.911391966,Inf,0.016434912,131245
1840,170410_Poo_April10AqExtractsHalf_1,NAD,10.19,,1166575,133798,6860,1.061344138,Inf,0.015865544,135955
1841,170410_Poo_April10AqExtractsHalf_2,NAD,10.175,,1063935,96310,4618,1.021791692,Inf,0.021905816,98467
1842,170410_Poo_April10AqExtractsHalf_3,NAD,10.095,,975799,124847,5762,1.147706016,Inf,0.016983717,127004
1843,170410_Smp_32ppt-1C_A,NAD,10.16,,2716296,120661,6198,0.962606494,93.27498122,0.017562572,122818
1844,170410_Smp_32ppt-1C_B,NAD,10.15,,2316510,98576,5067,0.928423303,Inf,0.021413042,100733
1845,170410_Smp_32ppt-1C_C,NAD,10.22,,2832824,135565,7606,1.015559095,214.1919505,0.015661986,137722
1846,170410_Smp_32ppt4C_A,NAD,10.235,,1762228,91122,6046,1.005595084,Inf,0.023124176,93279
1847,170410_Smp_32ppt4C_B,NAD,10.185,,1923101,102520,6231,1.007458952,340.8603896,0.020606246,104677
1848,170410_Smp_32ppt4C_C,NAD,10.215,,2125746,144743,7119,0.962672678,148.4899598,0.014683458,146900
1849,170410_Smp_40ppt-1C_A,NAD,10.185,,2496419,131098,6171,1.069324966,403.5830816,0.01618701,133255
1850,170410_Smp_40ppt-1C_B,NAD,10.215,,2306059,108760,6504,0.901449087,Inf,0.019446974,110917
1851,170410_Smp_40ppt-1C_C,NAD,10.24,,2032705,150918,7180,1.152100613,142.7361111,0.014091132,153075
1852,170410_Smp_40ppt4C_A,NAD,10.165,,1629257,129513,6430,1.061118901,Inf,0.016381864,131670
1853,170410_Smp_40ppt4C_B,NAD,10.2,,1565013,115235,6078,0.962205847,Inf,0.018374336,117392
1854,170410_Smp_40ppt4C_C,NAD,10.17,,1541347,95522,4667,0.855842358,Inf,0.022082536,97679
1855,170410_Poo_April10AqExtractsFull_1,NADH,11.235,too small,NA,3115,219,1.035553555,Inf,0.323120382,4602
1856,170410_Poo_April10AqExtractsFull_2,NADH,11.45,Bad IRtoo small,NA,3628,295,1.910007468,Inf,0.290713587,5115
1857,170410_Poo_April10AqExtractsFull_3,NADH,11.52,too small,NA,1951,258,0.780831251,Inf,0.432518906,3438
1858,170410_Poo_April10AqExtractsHalf_1,NADH,11.48,Bad IR,NA,13627,4620,7.105782793,27.37696335,0.098385603,15114
1859,170410_Poo_April10AqExtractsHalf_2,NADH,11.455,too small,NA,467,180,0.795602606,18.14035088,0.761003071,1954
1860,170410_Poo_April10AqExtractsHalf_3,NADH,NA,Bad RTtoo small,NA,2795,343,0.97740242,Inf,0.347267632,4282
1861,170410_Smp_32ppt-1C_A,NADH,11.085,too small,NA,2461,421,0.749430524,Inf,0.376646403,3948
1862,170410_Smp_32ppt-1C_B,NADH,11.445,Bad IRtoo small,NA,3999,325,1.418304033,Inf,0.271053591,5486
1863,170410_Smp_32ppt-1C_C,NADH,11.415,too small,NA,4790,397,0.993353379,Inf,0.236896607,6277
1864,170410_Smp_32ppt4C_A,NADH,11.615,Bad IRtoo small,NA,-568,96,0.253307607,Inf,1.618063112,919
1865,170410_Smp_32ppt4C_B,NADH,11.61,too small,NA,2195,282,0.879178606,21.68539326,0.4038566,3682
1866,170410_Smp_32ppt4C_C,NADH,11.595,Bad IRtoo small,NA,1511,230,0.553545052,22.26241135,0.495997332,2998
1867,170410_Smp_40ppt-1C_A,NADH,11.35,Bad IRtoo small,NA,2740,415,2.019589107,Inf,0.351786137,4227
1868,170410_Smp_40ppt-1C_B,NADH,11.28,Bad IRtoo small,NA,6379,588,15.95537525,Inf,0.189041444,7866
1869,170410_Smp_40ppt-1C_C,NADH,11.395,Bad IRtoo small,NA,1925,339,0.456760375,4.071107111,0.435814771,3412
1870,170410_Smp_40ppt4C_A,NADH,11.155,Bad IRtoo small,NA,533,403,0.515832482,4.914728682,0.736138614,2020
1871,170410_Smp_40ppt4C_B,NADH,11.275,too small,NA,7346,403,1.153584955,Inf,0.168345975,8833
1872,170410_Smp_40ppt4C_C,NADH,11.28,Bad IRtoo small,NA,6039,478,1.31850035,13.84300341,0.197581717,7526
1873,170410_Poo_April10AqExtractsFull_1,NADP,14.29,Bad IR,1002720,963679,48932,4.199768802,Inf,0.038935097,1002720
1874,170410_Poo_April10AqExtractsFull_2,NADP,14.285,,1166002,1126961,45771,3.717751115,Inf,0.03348279,1166002
1875,170410_Poo_April10AqExtractsFull_3,NADP,14.495,,769929,730888,31822,3.161887123,289.0392817,0.050707273,769929
1876,170410_Poo_April10AqExtractsHalf_1,NADP,14.19,,216422,177381,14672,1.576351307,58.17886394,0.180392936,216422
1877,170410_Poo_April10AqExtractsHalf_2,NADP,14.305,,492452,453411,27182,3.256031684,148.8834835,0.079278793,492452
1878,170410_Poo_April10AqExtractsHalf_3,NADP,NA,,557507,518466,28179,3.851064124,279.6141929,0.07002782,557507
1879,170410_Smp_32ppt-1C_A,NADP,14.445,,1338801,1299760,76098,3.501634688,160.7614558,0.029161167,1338801
1880,170410_Smp_32ppt-1C_B,NADP,14.38,Bad IR,1204906,1165865,60572,5.15553825,606.480402,0.032401698,1204906
1881,170410_Smp_32ppt-1C_C,NADP,14.42,,1370193,1331152,56864,2.843939526,2769.066667,0.028493066,1370193
1882,170410_Smp_32ppt4C_A,NADP,14.415,,797737,758696,48366,3.599457647,Inf,0.048939688,797737
1883,170410_Smp_32ppt4C_B,NADP,14.22,Bad IR,393392,354351,21815,2.072152839,344.2739965,0.099241977,393392
1884,170410_Smp_32ppt4C_C,NADP,14.34,,856870,817829,62599,3.577327077,198.1175523,0.045562337,856870
1885,170410_Smp_40ppt-1C_A,NADP,14.44,,1188882,1149841,48579,3.647615775,1778.103139,0.032838415,1188882
1886,170410_Smp_40ppt-1C_B,NADP,14.49,Bad IR,1353596,1314555,49419,4.346319457,306.5521445,0.028842432,1353596
1887,170410_Smp_40ppt-1C_C,NADP,14.42,,886920,847879,49116,4.051713111,142.2517917,0.044018626,886920
1888,170410_Smp_40ppt4C_A,NADP,14.37,,450556,411515,24735,3.904128937,Inf,0.086650716,450556
1889,170410_Smp_40ppt4C_B,NADP,14.335,,791430,752389,40100,2.57306158,1014.354673,0.049329694,791430
1890,170410_Smp_40ppt4C_C,NADP,14.365,,724817,685776,42736,3.48118246,168.2783291,0.053863251,724817
1891,170410_Poo_April10AqExtractsFull_1,NADPH,NA,Bad RT,NA,13265296,351019,1.001844133,83.54679052,0.000165969,13267498
1892,170410_Poo_April10AqExtractsFull_2,NADPH,NA,Bad RT,NA,11368375,342244,0.994644413,97.11483322,0.000193658,11370577
1893,170410_Poo_April10AqExtractsFull_3,NADPH,13.31,No second tracetoo small,NA,-1228,150,NA,Inf,2.260780287,974
1894,170410_Poo_April10AqExtractsHalf_1,NADPH,13.39,No second tracetoo small,NA,-443,169,NA,Inf,1.251847641,1759
1895,170410_Poo_April10AqExtractsHalf_2,NADPH,13.44,too small,NA,-1279,138,1.731707317,Inf,2.385698808,923
1896,170410_Poo_April10AqExtractsHalf_3,NADPH,13.32,No second tracetoo small,NA,-1952,93,NA,Inf,8.808,250
1897,170410_Smp_32ppt-1C_A,NADPH,NA,Bad RT,NA,126328,5971,1.114231966,Inf,0.017132187,128530
1898,170410_Smp_32ppt-1C_B,NADPH,13.41,No second trace,NA,NA,NA,NA,NA,NA,NA
1899,170410_Smp_32ppt-1C_C,NADPH,NA,Bad RT,NA,118900,5886,0.910363388,Inf,0.018183019,121102
1900,170410_Smp_32ppt4C_A,NADPH,NA,Bad RT,NA,12834530,338776,0.99214077,102.920888,0.000171539,12836732
1901,170410_Smp_32ppt4C_B,NADPH,NA,Bad RT,NA,12533048,336006,0.995125767,72.74971953,0.000175665,12535250
1902,170410_Smp_32ppt4C_C,NADPH,13.54,No second tracetoo small,NA,-554,299,NA,Inf,1.336165049,1648
1903,170410_Smp_40ppt-1C_A,NADPH,NA,Bad RT,NA,127587,6276,1.019696422,317.5585366,0.016965999,129789
1904,170410_Smp_40ppt-1C_B,NADPH,NA,Bad RT,NA,121351,5670,1.03810348,Inf,0.017822311,123553
1905,170410_Smp_40ppt-1C_C,NADPH,13.34,No second trace,NA,NA,NA,NA,NA,NA,NA
1906,170410_Smp_40ppt4C_A,NADPH,NA,Bad RT,NA,133564,7178,1.006441952,Inf,0.016219083,135766
1907,170410_Smp_40ppt4C_B,NADPH,NA,Bad RT,NA,110794,5234,0.934476799,Inf,0.019487415,112996
1908,170410_Smp_40ppt4C_C,NADPH,13.07,No second trace,NA,NA,NA,NA,NA,NA,NA
1909,170410_Poo_April10AqExtractsFull_1,Riboflavin Monophosphate,NA,Bad RTNo second trace,NA,NA,NA,NA,NA,NA,NA
1910,170410_Poo_April10AqExtractsFull_2,Riboflavin Monophosphate,NA,Bad RTBad IR,NA,-1982,1098,1.159951558,Inf,1.079588805,24903
1911,170410_Poo_April10AqExtractsFull_3,Riboflavin Monophosphate,10.18,Bad IR,NA,180672,8499,1.325759947,Inf,0.129530683,207557
1912,170410_Poo_April10AqExtractsHalf_1,Riboflavin Monophosphate,10.155,Bad IR,NA,125185,6257,1.061852359,188.7407407,0.176793582,152070
1913,170410_Poo_April10AqExtractsHalf_2,Riboflavin Monophosphate,10.31,Bad IR,NA,165801,7633,1.36091139,Inf,0.139527521,192686
1914,170410_Poo_April10AqExtractsHalf_3,Riboflavin Monophosphate,10.31,Bad IR,NA,142893,9299,1.12425338,311.9487179,0.15835385,169778
1915,170410_Smp_32ppt-1C_A,Riboflavin Monophosphate,10.185,Bad IR,NA,111003,7009,1.078665749,Inf,0.194977083,137888
1916,170410_Smp_32ppt-1C_B,Riboflavin Monophosphate,10.6,Bad IRcomparable to blk,NA,2656,5368,1.464237918,4.291109626,0.91009106,29541
1917,170410_Smp_32ppt-1C_C,Riboflavin Monophosphate,10.21,Bad IR,NA,111963,6509,1.089704751,179.2387677,0.193629004,138848
1918,170410_Smp_32ppt4C_A,Riboflavin Monophosphate,10.19,Bad IR,NA,84489,6189,1.182929549,Inf,0.241393862,111374
1919,170410_Smp_32ppt4C_B,Riboflavin Monophosphate,10.26,Bad IR,NA,122530,6919,1.157914723,Inf,0.17993508,149415
1920,170410_Smp_32ppt4C_C,Riboflavin Monophosphate,NA,Bad RTNo second trace,NA,NA,NA,NA,NA,NA,NA
1921,170410_Smp_40ppt-1C_A,Riboflavin Monophosphate,NA,Bad RTBad IRtoo small,NA,-6950,824,0.978116874,Inf,1.348633057,19935
1922,170410_Smp_40ppt-1C_B,Riboflavin Monophosphate,10.365,Bad IR,NA,245310,18364,1.412305234,Inf,0.098771102,272195
1923,170410_Smp_40ppt-1C_C,Riboflavin Monophosphate,10.345,Bad IR,NA,181963,13428,1.213470611,1583.181818,0.128729985,208848
1924,170410_Smp_40ppt4C_A,Riboflavin Monophosphate,10.405,Bad IR,NA,134036,6841,1.106823028,232.5410072,0.167069556,160921
1925,170410_Smp_40ppt4C_B,Riboflavin Monophosphate,NA,Bad RTNo second trace,NA,NA,NA,NA,NA,NA,NA
1926,170410_Smp_40ppt4C_C,Riboflavin Monophosphate,NA,Bad RTNo second tracetoo small,NA,-25485,109,NA,Inf,19.20357143,1400
1927,170410_Poo_April10AqExtractsFull_1,Fructose 6 phosphate,13.31,,3363358,3345140,156234,9.618360734,105.8036271,0.00541661,3363358
1928,170410_Poo_April10AqExtractsFull_2,Fructose 6 phosphate,13.42,,3177975,3159757,176354,12.44897759,152.6281788,0.005732581,3177975
1929,170410_Poo_April10AqExtractsFull_3,Fructose 6 phosphate,13.325,,3007589,2989371,133200,9.912198482,1794.434109,0.006057344,3007589
1930,170410_Poo_April10AqExtractsHalf_1,Fructose 6 phosphate,13.42,,1677840,1659622,75579,10.62583121,883.6091531,0.010858008,1677840
1931,170410_Poo_April10AqExtractsHalf_2,Fructose 6 phosphate,13.3,Bad IR,1825590,1807372,103712,18.41704918,1005.727573,0.00997924,1825590
1932,170410_Poo_April10AqExtractsHalf_3,Fructose 6 phosphate,13.405,,1651699,1633481,78331,8.635205855,682.675196,0.011029855,1651699
1933,170410_Smp_32ppt-1C_A,Fructose 6 phosphate,13.375,,4094392,4076174,172524,9.310790068,226.4993666,0.004449501,4094392
1934,170410_Smp_32ppt-1C_B,Fructose 6 phosphate,13.385,,4383684,4365466,193991,11.25400876,Inf,0.004155865,4383684
1935,170410_Smp_32ppt-1C_C,Fructose 6 phosphate,13.38,Bad IR,3994190,3975972,179731,15.28730265,Inf,0.004561125,3994190
1936,170410_Smp_32ppt4C_A,Fructose 6 phosphate,13.485,,2456004,2437786,131147,10.79026242,187.1032053,0.00741774,2456004
1937,170410_Smp_32ppt4C_B,Fructose 6 phosphate,13.31,,2595125,2576907,108556,10.94698456,1428.461496,0.007020086,2595125
1938,170410_Smp_32ppt4C_C,Fructose 6 phosphate,13.275,,2706295,2688077,129153,12.41436809,377.9738125,0.006731713,2706295
1939,170410_Smp_40ppt-1C_A,Fructose 6 phosphate,13.22,,4208052,4189834,183512,13.88855627,131.2358949,0.004329319,4208052
1940,170410_Smp_40ppt-1C_B,Fructose 6 phosphate,13.29,,4261628,4243410,152252,8.516817286,2565.156438,0.004274892,4261628
1941,170410_Smp_40ppt-1C_C,Fructose 6 phosphate,13.28,Bad IR,4688078,4669860,204475,15.52148405,386.1210055,0.003886027,4688078
1942,170410_Smp_40ppt4C_A,Fructose 6 phosphate,13.525,,2189123,2170905,114607,11.04925703,539.1324975,0.008322054,2189123
1943,170410_Smp_40ppt4C_B,Fructose 6 phosphate,13.405,Bad IR,2462259,2444041,103333,16.73787787,367.2985719,0.007398897,2462259
1944,170410_Smp_40ppt4C_C,Fructose 6 phosphate,13.405,Bad IR,2381609,2363391,127074,20.22202882,284.4573911,0.00764945,2381609
1945,170410_Poo_April10AqExtractsFull_1,Glucose 1 phosphate,13.335,Bad IR,NA,6394217,563052,4.007779146,24.90611557,0.129645837,7346684
1946,170410_Poo_April10AqExtractsFull_2,Glucose 1 phosphate,13.395,Bad IR,NA,8136851,583263,4.680872386,44.37023977,0.10478971,9089318
1947,170410_Poo_April10AqExtractsFull_3,Glucose 1 phosphate,13.28,Bad IR,NA,8415555,716770,5.033193857,39.09331376,0.101672157,9368022
1948,170410_Poo_April10AqExtractsHalf_1,Glucose 1 phosphate,13.35,Bad IR,NA,3590408,305492,3.804469349,13.56611012,0.209661723,4542875
1949,170410_Poo_April10AqExtractsHalf_2,Glucose 1 phosphate,13.315,Bad IR,NA,4088272,393493,4.372089171,17.08296509,0.188953842,5040739
1950,170410_Poo_April10AqExtractsHalf_3,Glucose 1 phosphate,13.3,Bad IR,NA,3724987,341267,3.930154729,51.48302286,0.203629368,4677454
1951,170410_Smp_32ppt-1C_A,Glucose 1 phosphate,13.41,Bad IR,NA,3061372,319504,1.904224664,30.44424149,0.237295766,4013839
1952,170410_Smp_32ppt-1C_B,Glucose 1 phosphate,13.375,Bad IR,NA,3467171,349830,2.550246275,62.93959694,0.215507922,4419638
1953,170410_Smp_32ppt-1C_C,Glucose 1 phosphate,13.43,Bad IR,NA,4570538,412615,2.741934683,264.3262611,0.172454488,5523005
1954,170410_Smp_32ppt4C_A,Glucose 1 phosphate,13.335,Bad IR,NA,9225557,693703,5.729611178,20.58890722,0.093580738,10178024
1955,170410_Smp_32ppt4C_B,Glucose 1 phosphate,13.345,Bad IR,NA,8533202,663419,5.2633422,32.67094258,0.100411157,9485669
1956,170410_Smp_32ppt4C_C,Glucose 1 phosphate,13.42,Bad IR,NA,6270724,516522,4.236152669,11.51017451,0.131862358,7223191
1957,170410_Smp_40ppt-1C_A,Glucose 1 phosphate,13.3,Bad IR,NA,6886808,510045,3.394970302,33.0572299,0.121499373,7839275
1958,170410_Smp_40ppt-1C_B,Glucose 1 phosphate,13.35,Bad IR,NA,10594284,812185,3.89252102,87.88561732,0.082487879,11546751
1959,170410_Smp_40ppt-1C_C,Glucose 1 phosphate,13.35,Bad IR,NA,9653546,930194,4.148913581,43.91222143,0.089804435,10606013
1960,170410_Smp_40ppt4C_A,Glucose 1 phosphate,13.36,Bad IR,NA,6583394,439976,3.729396511,258.6979448,0.126391264,7535861
1961,170410_Smp_40ppt4C_B,Glucose 1 phosphate,13.37,Bad IR,NA,6825298,463625,5.338681557,963.2374119,0.122460244,7777765
1962,170410_Smp_40ppt4C_C,Glucose 1 phosphate,13.31,Bad IR,NA,7486526,477867,4.733500185,60.30715495,0.112865007,8438993
1963,170410_Poo_April10AqExtractsFull_1,Glucose 6 phosphate,13.9,,3893025,3883528,322221,3.057561585,11.29966188,0.002439491,3893025
1964,170410_Poo_April10AqExtractsFull_2,Glucose 6 phosphate,13.82,Bad IR,3983233,3973736,219195,2.309338795,10.01826641,0.002384244,3983233
1965,170410_Poo_April10AqExtractsFull_3,Glucose 6 phosphate,13.86,,3313530,3304033,136208,3.463897804,9.5856759,0.002866128,3313530
1966,170410_Poo_April10AqExtractsHalf_1,Glucose 6 phosphate,13.855,,2529805,2520308,249469,4.27115482,26.98189344,0.003754044,2529805
1967,170410_Poo_April10AqExtractsHalf_2,Glucose 6 phosphate,13.83,,2758380,2748883,257736,4.720626364,17.07916059,0.003442963,2758380
1968,170410_Poo_April10AqExtractsHalf_3,Glucose 6 phosphate,13.845,,1779932,1770435,119758,4.04144226,7.168774412,0.005335597,1779932
1969,170410_Smp_32ppt-1C_A,Glucose 6 phosphate,13.88,Bad IR,4097235,4087738,261206,12.16894469,4.937438016,0.002317905,4097235
1970,170410_Smp_32ppt-1C_B,Glucose 6 phosphate,13.875,,3312028,3302531,209473,4.931225471,4.754333543,0.002867427,3312028
1971,170410_Smp_32ppt-1C_C,Glucose 6 phosphate,13.875,,3952521,3943024,217354,5.43792203,5.449078165,0.00240277,3952521
1972,170410_Smp_32ppt4C_A,Glucose 6 phosphate,13.87,,2824088,2814591,268882,4.506556964,14.9053931,0.003362856,2824088
1973,170410_Smp_32ppt4C_B,Glucose 6 phosphate,13.9,,3276499,3267002,285851,3.521216505,15.94678187,0.002898521,3276499
1974,170410_Smp_32ppt4C_C,Glucose 6 phosphate,13.87,,3917670,3908173,323198,3.944877822,18.98408013,0.002424145,3917670
1975,170410_Smp_40ppt-1C_A,Glucose 6 phosphate,13.82,,3889994,3880497,308493,5.231995653,6.852598543,0.002441392,3889994
1976,170410_Smp_40ppt-1C_B,Glucose 6 phosphate,13.845,,3512114,3502617,207289,4.147052642,3.377971437,0.002704069,3512114
1977,170410_Smp_40ppt-1C_C,Glucose 6 phosphate,13.865,,2908393,2898896,159597,6.493108144,2.816697618,0.003265377,2908393
1978,170410_Smp_40ppt4C_A,Glucose 6 phosphate,13.775,,1717328,1707831,127087,5.833889887,3.880021466,0.005530103,1717328
